m,n_team,k,rule,seed,ok,runtime
6,3,3,veto,49,True,0.0002342999796383083
6,3,4,plurality,0,True,0.00022379995789378881
6,3,4,plurality,1,True,0.000179499969817698
6,3,4,plurality,2,True,0.0002466000150889158
6,3,4,plurality,3,True,0.00017859996296465397
6,3,4,plurality,4,True,0.0002468999591656029
6,3,4,plurality,5,True,0.00014839996583759785
6,3,4,plurality,6,True,0.00018040003487840295
6,3,4,plurality,7,True,0.0003151999553665519
6,3,4,plurality,8,True,0.00015740003436803818
6,3,4,plurality,9,True,0.00019430002430453897
6,3,4,plurality,10,True,0.0001572000328451395
6,3,4,plurality,11,True,0.0001829999964684248
6,3,4,plurality,12,True,0.0007000999758020043
6,3,4,plurality,13,True,0.00026950001483783126
6,3,4,plurality,14,True,0.0001680999994277954
6,3,4,plurality,15,True,0.0001922000083141029
6,3,4,plurality,16,True,0.00014820002252236009
6,3,4,plurality,17,True,0.00015750003512948751
6,3,4,plurality,18,True,0.00019999995129182935
6,3,4,plurality,19,True,0.00015490001533180475
6,3,4,plurality,20,True,0.0001544999540783465
6,3,4,plurality,21,True,0.00028450001263991
6,3,4,plurality,22,True,0.00016960001084953547
6,3,4,plurality,23,True,0.00018370000179857016
6,3,4,plurality,24,True,0.0001770000089891255
6,3,4,plurality,25,True,0.00014739995822310448
6,3,4,plurality,26,True,0.00015769997844472528
6,3,4,plurality,27,True,0.00022559997159987688
6,3,4,plurality,28,True,0.0002174999681301415
6,3,4,plurality,29,True,0.00014620000729337335
6,3,4,plurality,30,True,0.00021009996999055147
6,3,4,plurality,31,True,0.00013970001600682735
6,3,4,plurality,32,True,0.00028789998032152653
6,3,4,plurality,33,True,0.00017529999604448676
6,3,4,plurality,34,True,0.0002389000146649778
6,3,4,plurality,35,True,0.0002106999745592475
6,3,4,plurality,36,True,0.00016430002870038152
6,3,4,plurality,37,True,0.000222100003156811
6,3,4,plurality,38,True,0.00025480001932010055
6,3,4,plurality,39,True,0.00016490003326907754
6,3,4,plurality,40,True,0.0001680999994277954
6,3,4,plurality,41,True,0.00021030002972111106
6,3,4,plurality,42,True,0.00018969998927786946
6,3,4,plurality,43,True,0.00023549998877570033
6,3,4,plurality,44,True,0.0001797000295482576
6,3,4,plurality,45,True,0.00015350000467151403
6,3,4,plurality,46,True,0.000152900000102818
6,3,4,plurality,47,True,0.00021319999359548092
6,3,4,plurality,48,True,0.0001537000061944127
6,3,4,plurality,49,True,0.00014679995365440845
6,3,4,2-approval,0,True,0.00019050005357712507
6,3,4,2-approval,1,True,0.00022310001077130437
6,3,4,2-approval,2,True,0.00018119998276233673
6,3,4,2-approval,3,True,0.00020730000687763095
6,3,4,2-approval,4,True,0.0001689000055193901
6,3,4,2-approval,5,True,0.00014859996736049652
6,3,4,2-approval,6,True,0.00020399998174980283
6,3,4,2-approval,7,True,0.0002482000272721052
6,3,4,2-approval,8,True,0.0001792000257410109
6,3,4,2-approval,9,True,0.0006429999484680593
6,3,4,2-approval,10,True,0.00018159998580813408
6,3,4,2-approval,11,True,0.00014670001110062003
6,3,4,2-approval,12,True,0.0003220000071451068
6,3,4,2-approval,13,True,0.00017419998766854405
6,3,4,2-approval,14,True,0.00014329998521134257
6,3,4,2-approval,15,True,0.00020790001144632697
6,3,4,2-approval,16,True,0.00015969999367371202
6,3,4,2-approval,17,True,0.00021309999283403158
6,3,4,2-approval,18,True,0.00015630002599209547
6,3,4,2-approval,19,True,0.0001776000135578215
6,3,4,2-approval,20,True,0.0002807999844662845
6,3,4,2-approval,21,True,0.000229199999012053
6,3,4,2-approval,22,True,0.00016080000204965472
6,3,4,2-approval,23,True,0.0002528000040911138
6,3,4,2-approval,24,True,0.00014700001338496804
6,3,4,2-approval,25,True,0.00022149999858811498
6,3,4,2-approval,26,True,0.00015650002751499414
6,3,4,2-approval,27,True,0.00015699997311457992
6,3,4,2-approval,28,True,0.0002525000018067658
6,3,4,2-approval,29,True,0.00014269998064264655
6,3,4,2-approval,30,True,0.00018049997743219137
6,3,4,2-approval,31,True,0.00023060000967234373
6,3,4,2-approval,32,True,0.0001626000157557428
6,3,4,2-approval,33,True,0.00017980003030970693
6,3,4,2-approval,34,True,0.0002185999765060842
6,3,4,2-approval,35,True,0.00014620000729337335
6,3,4,2-approval,36,True,0.00020509999012574553
6,3,4,2-approval,37,True,0.00023290002718567848
6,3,4,2-approval,38,True,0.00016579998191446066
6,3,4,2-approval,39,True,0.00014379998901858926
6,3,4,2-approval,40,True,0.00023260002490133047
6,3,4,2-approval,41,True,0.00015330000314861536
6,3,4,2-approval,42,True,0.0001572000328451395
6,3,4,2-approval,43,True,0.000249299977440387
6,3,4,2-approval,44,True,0.00014840002404525876
6,3,4,2-approval,45,True,0.00015360000543296337
6,3,4,2-approval,46,True,0.0001762000028975308
6,3,4,2-approval,47,True,0.00017710000975057483
6,3,4,2-approval,48,True,0.00023390003480017185
6,3,4,2-approval,49,True,0.00029070000164210796
6,3,4,veto,0,True,0.00017900002421811223
6,3,4,veto,1,False,0.0003339999821037054
6,3,4,veto,2,True,0.00022829999215900898
6,3,4,veto,3,True,0.00016880000475794077
6,3,4,veto,4,True,0.00023419997887685895
6,3,4,veto,5,True,0.00017449998995289207
6,3,4,veto,6,True,0.00030150002567097545
6,3,4,veto,7,False,0.0003473000251688063
6,3,4,veto,8,True,0.000596800004132092
6,3,4,veto,9,True,0.00018700002692639828
6,3,4,veto,10,True,0.00016060000052675605
6,3,4,veto,11,True,0.0002319000195711851
6,3,4,veto,12,True,0.0002620000159367919
6,3,4,veto,13,True,0.000202000024728477
6,3,4,veto,14,False,0.000514000013936311
6,3,4,veto,15,False,0.00030509999487549067
6,3,4,veto,16,True,0.0001792000257410109
6,3,4,veto,17,True,0.00015259999781847
6,3,4,veto,18,True,0.00018939998699352145
6,3,4,veto,19,True,0.0003331999760121107
6,3,4,veto,20,False,0.0003534999559633434
6,3,4,veto,21,True,0.00021170004038140178
6,3,4,veto,22,True,0.00019460002658888698
6,3,4,veto,23,True,0.00018860003910958767
6,3,4,veto,24,True,0.00021199998445808887
6,3,4,veto,25,True,0.0001750999945215881
6,3,4,veto,26,True,0.00023390003480017185
6,3,4,veto,27,True,0.0002240000176243484
6,3,4,veto,28,True,0.00018230004934594035
6,3,4,veto,29,True,0.0001708000199869275
6,3,4,veto,30,True,0.0004246999742463231
6,3,4,veto,31,True,0.00027459999546408653
6,3,4,veto,32,True,0.00018989999080076814
6,3,4,veto,33,True,0.0004257000400684774
6,3,4,veto,34,True,0.0001762000028975308
6,3,4,veto,35,True,0.00017230003140866756
6,3,4,veto,36,True,0.00034059997415170074
6,3,4,veto,37,True,0.000256399973295629
6,3,4,veto,38,True,0.00019699998665601015
6,3,4,veto,39,False,0.0006007999763824046
6,3,4,veto,40,True,0.00017670000670477748
6,3,4,veto,41,True,0.00018079997971653938
6,3,4,veto,42,True,0.00023579999106004834
6,3,4,veto,43,False,0.00032079999800771475
6,3,4,veto,44,True,0.00020110001787543297
6,3,4,veto,45,True,0.0002933000214397907
6,3,4,veto,46,True,0.00018289999570697546
6,3,4,veto,47,True,0.0006749999593012035
6,3,4,veto,48,True,0.00018849998014047742
6,3,4,veto,49,True,0.0001770000089891255
6,4,2,plurality,0,True,0.0001886999816633761
6,4,2,plurality,1,False,0.00024560000747442245
6,4,2,plurality,2,True,0.00014670001110062003
6,4,2,plurality,3,True,0.00019789999350905418
6,4,2,plurality,4,False,0.0002245000214315951
6,4,2,plurality,5,False,0.00022079999325796962
6,4,2,plurality,6,True,0.0002009000163525343
6,4,2,plurality,7,True,0.00012670003343373537
6,4,2,plurality,8,True,0.00024159997701644897
6,4,2,plurality,9,True,0.00015919998986646533
6,4,2,plurality,10,True,0.0001281000440940261
6,4,2,plurality,11,True,0.0003890999942086637
6,4,2,plurality,12,True,0.00014059996465221047
6,4,2,plurality,13,True,0.00014289998216554523
6,4,2,plurality,14,True,0.0002989000058732927
6,4,2,plurality,15,True,0.00015310000162571669
6,4,2,plurality,16,True,0.00017960002878680825
6,4,2,plurality,17,True,0.00020489998860284686
6,4,2,plurality,18,True,0.00016490003326907754
6,4,2,plurality,19,True,0.0001514999894425273
6,4,2,plurality,20,True,0.00016559998039156199
6,4,2,plurality,21,True,0.00013000000035390258
6,4,2,plurality,22,True,0.0002001000102609396
6,4,2,plurality,23,True,0.00016789999790489674
6,4,2,plurality,24,True,0.00016330002108588815
6,4,2,plurality,25,False,0.00021599995670840144
6,4,2,plurality,26,True,0.0002080000122077763
6,4,2,plurality,27,True,0.00013079994823783636
6,4,2,plurality,28,False,0.00022170000011101365
6,4,2,plurality,29,True,0.0002060999977402389
6,4,2,plurality,30,True,0.00016060000052675605
6,4,2,plurality,31,False,0.00023900001542642713
6,4,2,plurality,32,True,0.00017389998538419604
6,4,2,plurality,33,True,0.0001753999968059361
6,4,2,plurality,34,True,0.00016250001499429345
6,4,2,plurality,35,True,0.00018810003530234098
6,4,2,plurality,36,True,0.00013100000796839595
6,4,2,plurality,37,True,0.00016579998191446066
6,4,2,plurality,38,True,0.00018560001626610756
6,4,2,plurality,39,True,0.00013269996270537376
6,4,2,plurality,40,True,0.00014570000348612666
6,4,2,plurality,41,True,0.00014299998292699456
6,4,2,plurality,42,True,0.00020160002168267965
6,4,2,plurality,43,True,0.00014910002937540412
6,4,2,plurality,44,True,0.00015659997006878257
6,4,2,plurality,45,True,0.00014180003199726343
6,4,2,plurality,46,True,0.0002250999677926302
6,4,2,plurality,47,True,0.00014320004265755415
6,4,2,plurality,48,True,0.00014129996998235583
6,4,2,plurality,49,True,0.00020619999850168824
6,4,2,2-approval,0,True,0.00016920000780373812
6,4,2,2-approval,1,True,0.0001493000308983028
6,4,2,2-approval,2,True,0.00019069999689236283
6,4,2,2-approval,3,True,0.00017630000365898013
6,4,2,2-approval,4,False,0.00021620001643896103
6,4,2,2-approval,5,False,0.00024590000975877047
6,4,2,2-approval,6,True,0.00013580004451796412
6,4,2,2-approval,7,True,0.00012209999840706587
6,4,2,2-approval,8,True,0.0002688000095076859
6,4,2,2-approval,9,True,0.0001618000096641481
6,4,2,2-approval,10,False,0.00022190000163391232
6,4,2,2-approval,11,True,0.0004835000145249069
6,4,2,2-approval,12,True,0.00013459997717291117
6,4,2,2-approval,13,True,0.00014190003275871277
6,4,2,2-approval,14,False,0.0002587999915704131
6,4,2,2-approval,15,True,0.00019420002354308963
6,4,2,2-approval,16,True,0.00034389999927952886
6,4,2,2-approval,17,True,0.00013749999925494194
6,4,2,2-approval,18,True,0.00013910001143813133
6,4,2,2-approval,19,True,0.00019689998589456081
6,4,2,2-approval,20,True,0.00014940003165975213
6,4,2,2-approval,21,True,0.00017030001617968082
6,4,2,2-approval,22,True,0.00017519999528303742
6,4,2,2-approval,23,True,0.00018480001017451286
6,4,2,2-approval,24,True,0.00013499998021870852
6,4,2,2-approval,25,False,0.0003445000038482249
6,4,2,2-approval,26,True,0.00015310000162571669
6,4,2,2-approval,27,True,0.00017859996296465397
6,4,2,2-approval,28,False,0.00033680000342428684
6,4,2,2-approval,29,False,0.0002728999825194478
6,4,2,2-approval,30,True,0.0002068999456241727
6,4,2,2-approval,31,False,0.00024749996373429894
6,4,2,2-approval,32,True,0.00013650004984810948
6,4,2,2-approval,33,True,0.00019660004181787372
6,4,2,2-approval,34,True,0.00015490001533180475
6,4,2,2-approval,35,True,0.0001515000476501882
6,4,2,2-approval,36,True,0.00017990003107115626
6,4,2,2-approval,37,True,0.0001286999904550612
6,4,2,2-approval,38,True,0.00019570003496482968
6,4,2,2-approval,39,True,0.0001561000244691968
6,4,2,2-approval,40,True,0.00020589999621734023
6,4,2,2-approval,41,True,0.0002639999729581177
6,4,2,2-approval,42,True,0.0001406000228598714
6,4,2,2-approval,43,True,0.00014160003047436476
6,4,2,2-approval,44,True,0.00020940002286806703
6,4,2,2-approval,45,True,0.0001259999698959291
6,4,2,2-approval,46,True,0.0001346999779343605
6,4,2,2-approval,47,True,0.00015380000695586205
6,4,2,2-approval,48,True,0.0001976999919861555
6,4,2,2-approval,49,True,0.00025569996796548367
6,4,2,veto,0,True,0.00014540000120177865
6,4,2,veto,1,True,0.00019749999046325684
6,4,2,veto,2,False,0.000521400012075901
6,4,2,veto,3,False,0.00029180001001805067
6,4,2,veto,4,True,0.00018470000941306353
6,4,2,veto,5,True,0.00028199999360367656
6,4,2,veto,6,True,0.00014329998521134257
6,4,2,veto,7,False,0.0002788000274449587
6,4,2,veto,8,True,0.00021089997608214617
6,4,2,veto,9,False,0.00031480001052841544
6,4,2,veto,10,True,0.00020160002168267965
6,4,2,veto,11,True,0.00019990000873804092
6,4,2,veto,12,True,0.0001449999981559813
6,4,2,veto,13,True,0.0002006999566219747
6,4,2,veto,14,False,0.00033119996078312397
6,4,2,veto,15,True,0.0002707000239752233
6,4,2,veto,16,True,0.0001900999923236668
6,4,2,veto,17,True,0.00014100002590566874
6,4,2,veto,18,True,0.0002158999559469521
6,4,2,veto,19,True,0.00014899997040629387
6,4,2,veto,20,True,0.00018770003225654364
6,4,2,veto,21,True,0.00020539999241009355
6,4,2,veto,22,True,0.0002161000156775117
6,4,2,veto,23,True,0.00020370003767311573
6,4,2,veto,24,True,0.00019519997294992208
6,4,2,veto,25,False,0.0002465000143274665
6,4,2,veto,26,True,0.0002440999960526824
6,4,2,veto,27,True,0.00021440000273287296
6,4,2,veto,28,True,0.00014359998749569058
6,4,2,veto,29,False,0.00031189998844638467
6,4,2,veto,30,True,0.00015100004384294152
6,4,2,veto,31,False,0.00029120000544935465
6,4,2,veto,32,False,0.00035740004386752844
6,4,2,veto,33,False,0.00028979999478906393
6,4,2,veto,34,True,0.0001653999788686633
6,4,2,veto,35,True,0.0001449999981559813
6,4,2,veto,36,True,0.00028249999741092324
6,4,2,veto,37,True,0.00026729999808594584
6,4,2,veto,38,True,0.0002592999953776598
6,4,2,veto,39,False,0.0002665999927558005
6,4,2,veto,40,True,0.00021630001720041037
6,4,2,veto,41,False,0.00033360003726556897
6,4,2,veto,42,True,0.0002133999951183796
6,4,2,veto,43,True,0.0001886999816633761
6,4,2,veto,44,True,0.0001737999846227467
6,4,2,veto,45,True,0.0001419999753125012
6,4,2,veto,46,True,0.0002049999893642962
6,4,2,veto,47,False,0.00026379997143521905
6,4,2,veto,48,True,0.0001674999948590994
6,4,2,veto,49,False,0.00033850001636892557
6,4,3,plurality,0,True,0.00015480001457035542
6,4,3,plurality,1,True,0.0002429999876767397
6,4,3,plurality,2,True,0.00018430000636726618
6,4,3,plurality,3,True,0.0001583000412210822
6,4,3,plurality,4,False,0.0002901999978348613
6,4,3,plurality,5,False,0.0003701000241562724
6,4,3,plurality,6,True,0.0001680999994277954
6,4,3,plurality,7,True,0.00015750003512948751
6,4,3,plurality,8,True,0.0003124999930150807
6,4,3,plurality,9,True,0.00017409998690709472
6,4,3,plurality,10,True,0.00014780001947656274
6,4,3,plurality,11,True,0.0003963999915868044
6,4,3,plurality,12,True,0.00016470003174617887
6,4,3,plurality,13,True,0.00014620000729337335
6,4,3,plurality,14,True,0.0002744999947026372
6,4,3,plurality,15,True,0.00014950003242120147
6,4,3,plurality,16,True,0.00018089998047798872
6,4,3,plurality,17,True,0.00021059997379779816
6,4,3,plurality,18,True,0.00013529998250305653
6,4,3,plurality,19,True,0.0002297000028192997
6,4,3,plurality,20,True,0.00014670001110062003
6,4,3,plurality,21,True,0.00016540003707632422
6,4,3,plurality,22,True,0.00031730002956464887
6,4,3,plurality,23,True,0.00014969997573643923
6,4,3,plurality,24,True,0.00018990004900842905
6,4,3,plurality,25,False,0.00033000000985339284
6,4,3,plurality,26,True,0.00015109998639672995
6,4,3,plurality,27,True,0.00016070000128820539
6,4,3,plurality,28,False,0.0005186999915167689
6,4,3,plurality,29,True,0.00017799995839595795
6,4,3,plurality,30,True,0.00013880000915378332
6,4,3,plurality,31,True,0.00029739999445155263
6,4,3,plurality,32,True,0.00015750003512948751
6,4,3,plurality,33,True,0.00028029998065903783
6,4,3,plurality,34,True,0.0001734999823383987
6,4,3,plurality,35,True,0.0001750999945215881
6,4,3,plurality,36,True,0.00035170000046491623
6,4,3,plurality,37,True,0.0001865000231191516
6,4,3,plurality,38,True,0.00015789997996762395
6,4,3,plurality,39,True,0.00016599998343735933
6,4,3,plurality,40,True,0.00015919998986646533
6,4,3,plurality,41,True,0.00015249999705702066
6,4,3,plurality,42,True,0.0004132000030949712
6,4,3,plurality,43,True,0.0001582999830134213
6,4,3,plurality,44,True,0.00015869998605921865
6,4,3,plurality,45,True,0.00022540002828463912
6,4,3,plurality,46,True,0.00020650000078603625
6,4,3,plurality,47,True,0.00015269999857991934
6,4,3,plurality,48,True,0.00023720000172033906
6,4,3,plurality,49,True,0.00016029999824240804
6,4,3,2-approval,0,True,0.00019589997828006744
6,4,3,2-approval,1,True,0.00031480001052841544
6,4,3,2-approval,2,True,0.0001756999990902841
6,4,3,2-approval,3,True,0.00019479996990412474
6,4,3,2-approval,4,False,0.0003321000258438289
6,4,3,2-approval,5,True,0.00022550002904608846
6,4,3,2-approval,6,True,0.0001629000180400908
6,4,3,2-approval,7,True,0.00020509999012574553
6,4,3,2-approval,8,True,0.00021330005256459117
6,4,3,2-approval,9,True,0.0001621000119484961
6,4,3,2-approval,10,True,0.0002465000143274665
6,4,3,2-approval,11,True,0.000159399991389364
6,4,3,2-approval,12,True,0.0001550000160932541
6,4,3,2-approval,13,True,0.00023669999791309237
6,4,3,2-approval,14,True,0.00022610003361478448
6,4,3,2-approval,15,True,0.00016029999824240804
6,4,3,2-approval,16,True,0.0001905999961309135
6,4,3,2-approval,17,True,0.00015789997996762395
6,4,3,2-approval,18,True,0.00014100002590566874
6,4,3,2-approval,19,True,0.00022990000434219837
6,4,3,2-approval,20,True,0.0001503999810665846
6,4,3,2-approval,21,True,0.0001506999833509326
6,4,3,2-approval,22,True,0.00018579995958134532
6,4,3,2-approval,23,True,0.00014179997378960252
6,4,3,2-approval,24,True,0.00018939998699352145
6,4,3,2-approval,25,True,0.00017380004283040762
6,4,3,2-approval,26,True,0.0001829999964684248
6,4,3,2-approval,27,True,0.00016679998952895403
6,4,3,2-approval,28,False,0.00030019995756447315
6,4,3,2-approval,29,True,0.00015879998682066798
6,4,3,2-approval,30,True,0.00015499995788559318
6,4,3,2-approval,31,True,0.00025749998167157173
6,4,3,2-approval,32,True,0.00015579996397718787
6,4,3,2-approval,33,True,0.00014640000881627202
6,4,3,2-approval,34,True,0.00023740000324323773
6,4,3,2-approval,35,True,0.0001488000270910561
6,4,3,2-approval,36,True,0.0001621000119484961
6,4,3,2-approval,37,True,0.00019620003877207637
6,4,3,2-approval,38,True,0.00016440002946183085
6,4,3,2-approval,39,True,0.0001715999678708613
6,4,3,2-approval,40,True,0.0002586999908089638
6,4,3,2-approval,41,True,0.0002126000472344458
6,4,3,2-approval,42,True,0.00015540001913905144
6,4,3,2-approval,43,True,0.0002376000047661364
6,4,3,2-approval,44,True,0.00016009999671950936
6,4,3,2-approval,45,True,0.00015189999248832464
6,4,3,2-approval,46,True,0.0002484999713487923
6,4,3,2-approval,47,True,0.00015119998715817928
6,4,3,2-approval,48,True,0.00026729999808594584
6,4,3,2-approval,49,True,0.00021189998369663954
6,4,3,veto,0,True,0.00015969999367371202
6,4,3,veto,1,True,0.0001756999990902841
6,4,3,veto,2,False,0.00039309996645897627
6,4,3,veto,3,True,0.00029209995409473777
6,4,3,veto,4,True,0.0001742999884299934
6,4,3,veto,5,True,0.00017369998386129737
6,4,3,veto,6,True,0.00023399997735396028
6,4,3,veto,7,True,0.00033469998743385077
6,4,3,veto,8,True,0.00015799998072907329
6,4,3,veto,9,False,0.0003766000154428184
6,4,3,veto,10,True,0.00016430002870038152
6,4,3,veto,11,True,0.00024330004816874862
6,4,3,veto,12,True,0.000242499983869493
6,4,3,veto,13,True,0.000179499969817698
6,4,3,veto,14,False,0.0003301000106148422
6,4,3,veto,15,True,0.0003771999618038535
6,4,3,veto,16,True,0.00017630000365898013
6,4,3,veto,17,True,0.0001852000132203102
6,4,3,veto,18,True,0.00021919998107478023
6,4,3,veto,19,True,0.00015680002979934216
6,4,3,veto,20,True,0.00015349994646385312
6,4,3,veto,21,True,0.00020820001373067498
6,4,3,veto,22,True,0.0002470000181347132
6,4,3,veto,23,True,0.00016080000204965472
6,4,3,veto,24,True,0.00021790002938359976
6,4,3,veto,25,True,0.0003371999482624233
6,4,3,veto,26,True,0.0002861000248230994
6,4,3,veto,27,True,0.00023700000019744039
6,4,3,veto,28,True,0.00015769997844472528
6,4,3,veto,29,False,0.00041470001451671124
6,4,3,veto,30,True,0.00015430001076310873
6,4,3,veto,31,True,0.0003315000212751329
6,4,3,veto,32,True,0.0003209999995306134
6,4,3,veto,33,True,0.0002908000024035573
6,4,3,veto,34,True,0.0002454000059515238
6,4,3,veto,35,True,0.00017010001465678215
6,4,3,veto,36,True,0.00032729998929426074
6,4,3,veto,37,True,0.00037969998084008694
6,4,3,veto,38,True,0.00017129996558651328
6,4,3,veto,39,True,0.0003184000379405916
6,4,3,veto,40,True,0.00022649997845292091
6,4,3,veto,41,False,0.00031460000900551677
6,4,3,veto,42,True,0.00016449997201561928
6,4,3,veto,43,True,0.0002490000333636999
6,4,3,veto,44,True,0.00018319999799132347
6,4,3,veto,45,True,0.00015000003622844815
6,4,3,veto,46,True,0.00022009998792782426
6,4,3,veto,47,True,0.000248699972871691
6,4,3,veto,48,True,0.00023930001771077514
6,4,3,veto,49,False,0.0005531000206246972
6,4,4,plurality,0,True,0.00016679998952895403
6,4,4,plurality,1,True,0.00025809998624026775
6,4,4,plurality,2,True,0.000533799990080297
6,4,4,plurality,3,True,0.0001553000183776021
6,4,4,plurality,4,True,0.00024690001737326384
6,4,4,plurality,5,True,0.00027900002896785736
6,4,4,plurality,6,True,0.0001838000025600195
6,4,4,plurality,7,True,0.00019120000069960952
6,4,4,plurality,8,True,0.00024560000747442245
6,4,4,plurality,9,True,0.000159399991389364
6,4,4,plurality,10,True,0.00030890002381056547
6,4,4,plurality,11,True,0.00018829997861757874
6,4,4,plurality,12,True,0.00018019997514784336
6,4,4,plurality,13,True,0.0004640999832190573
6,4,4,plurality,14,True,0.00026210001669824123
6,4,4,plurality,15,True,0.00019589997828006744
6,4,4,plurality,16,True,0.00016110000433400273
6,4,4,plurality,17,True,0.00018229999113827944
6,4,4,plurality,18,True,0.0002503999858163297
6,4,4,plurality,19,True,0.0001708000199869275
6,4,4,plurality,20,True,0.0001618000096641481
6,4,4,plurality,21,True,0.0002136999974027276
6,4,4,plurality,22,True,0.00031599996145814657
6,4,4,plurality,23,True,0.00016709999181330204
6,4,4,plurality,24,True,0.0001446999958716333
6,4,4,plurality,25,True,0.00021600001491606236
6,4,4,plurality,26,True,0.00018370000179857016
6,4,4,plurality,27,True,0.00018209998961538076
6,4,4,plurality,28,True,0.00023719994351267815
6,4,4,plurality,29,True,0.00021840003319084644
6,4,4,plurality,30,True,0.0001610000035725534
6,4,4,plurality,31,True,0.0002634000265970826
6,4,4,plurality,32,True,0.0001914000022225082
6,4,4,plurality,33,True,0.0002400000230409205
6,4,4,plurality,34,True,0.00019679998513311148
6,4,4,plurality,35,True,0.00016580004012212157
6,4,4,plurality,36,True,0.00016529997810721397
6,4,4,plurality,37,True,0.0002277999883517623
6,4,4,plurality,38,True,0.00015440001152455807
6,4,4,plurality,39,True,0.0001666999887675047
6,4,4,plurality,40,True,0.0002242999617010355
6,4,4,plurality,41,True,0.00018420000560581684
6,4,4,plurality,42,True,0.00021790002938359976
6,4,4,plurality,43,True,0.0002106999745592475
6,4,4,plurality,44,True,0.00017660000594332814
6,4,4,plurality,45,True,0.00015679997159168124
6,4,4,plurality,46,True,0.0001792000257410109
6,4,4,plurality,47,True,0.000221800000872463
6,4,4,plurality,48,True,0.00015979999443516135
6,4,4,plurality,49,True,0.00038350000977516174
6,4,4,2-approval,0,True,0.00017660000594332814
6,4,4,2-approval,1,True,0.00019230000907555223
6,4,4,2-approval,2,True,0.00018010003259405494
6,4,4,2-approval,3,True,0.00020030001178383827
6,4,4,2-approval,4,False,0.00031450000824406743
6,4,4,2-approval,5,True,0.000277700019069016
6,4,4,2-approval,6,True,0.00016789999790489674
6,4,4,2-approval,7,True,0.00017139996634796262
6,4,4,2-approval,8,True,0.00026300002355128527
6,4,4,2-approval,9,True,0.0002212999970652163
6,4,4,2-approval,10,True,0.00021240004571154714
6,4,4,2-approval,11,True,0.00019660004181787372
6,4,4,2-approval,12,True,0.00016499997582286596
6,4,4,2-approval,13,True,0.00015949999215081334
6,4,4,2-approval,14,True,0.00031259999377653003
6,4,4,2-approval,15,True,0.00016629998572170734
6,4,4,2-approval,16,True,0.00025489996187388897
6,4,4,2-approval,17,True,0.00020240002777427435
6,4,4,2-approval,18,True,0.00016920000780373812
6,4,4,2-approval,19,True,0.0001509999856352806
6,4,4,2-approval,20,True,0.00020479998784139752
6,4,4,2-approval,21,True,0.00016229995526373386
6,4,4,2-approval,22,True,0.00016330002108588815
6,4,4,2-approval,23,True,0.000341000035405159
6,4,4,2-approval,24,True,0.0001702000154182315
6,4,4,2-approval,25,True,0.00016910000704228878
6,4,4,2-approval,26,True,0.0001852000132203102
6,4,4,2-approval,27,True,0.00016950001008808613
6,4,4,2-approval,28,True,0.0002633999683894217
6,4,4,2-approval,29,True,0.00023100001271814108
6,4,4,2-approval,30,True,0.00016160000814124942
6,4,4,2-approval,31,True,0.00025860004825517535
6,4,4,2-approval,32,True,0.00022190000163391232
6,4,4,2-approval,33,True,0.00019310001516714692
6,4,4,2-approval,34,True,0.0001949999714270234
6,4,4,2-approval,35,True,0.00023689999943599105
6,4,4,2-approval,36,True,0.00017140002455562353
6,4,4,2-approval,37,True,0.00019290001364424825
6,4,4,2-approval,38,True,0.00040170003194361925
6,4,4,2-approval,39,True,0.00016769999638199806
6,4,4,2-approval,40,True,0.00025670003378763795
6,4,4,2-approval,41,True,0.00037780002458021045
6,4,4,2-approval,42,True,0.00018510001245886087
6,4,4,2-approval,43,True,0.0001674999948590994
6,4,4,2-approval,44,True,0.00020929996389895678
6,4,4,2-approval,45,True,0.00016280001727864146
6,4,4,2-approval,46,True,0.0001813999842852354
6,4,4,2-approval,47,True,0.00020589999621734023
6,4,4,2-approval,48,True,0.00016459997277706861
6,4,4,2-approval,49,True,0.00016240001423284411
6,4,4,veto,0,True,0.0002730999840423465
6,4,4,veto,1,True,0.0001947000273503363
6,4,4,veto,2,True,0.0002324000233784318
6,4,4,veto,3,True,0.0003347000456415117
6,4,4,veto,4,True,0.00029479997465386987
6,4,4,veto,5,True,0.00016820000018924475
6,4,4,veto,6,True,0.00023020000662654638
6,4,4,veto,7,True,0.00018079997971653938
6,4,4,veto,8,True,0.0001886999816633761
6,4,4,veto,9,True,0.00034059997415170074
6,4,4,veto,10,True,0.0002473000204190612
6,4,4,veto,11,True,0.000172699976246804
6,4,4,veto,12,True,0.00017499999376013875
6,4,4,veto,13,True,0.00019809999503195286
6,4,4,veto,14,False,0.0003524000057950616
6,4,4,veto,15,True,0.000381499994546175
6,4,4,veto,16,True,0.00019689998589456081
6,4,4,veto,17,True,0.0001841000048443675
6,4,4,veto,18,True,0.000603299995418638
6,4,4,veto,19,True,0.0001713000237941742
6,4,4,veto,20,True,0.00030639994656667113
6,4,4,veto,21,True,0.00019099999917671084
6,4,4,veto,22,True,0.00018580001778900623
6,4,4,veto,23,True,0.00018060003640130162
6,4,4,veto,24,True,0.00037839997094124556
6,4,4,veto,25,True,0.00023629999486729503
6,4,4,veto,26,True,0.00019690004410222173
6,4,4,veto,27,True,0.00021059997379779816
6,4,4,veto,28,True,0.00027379998937249184
6,4,4,veto,29,False,0.00033170002279803157
6,4,4,veto,30,True,0.00037969998084008694
